,usage,Temperature,Pression,censored,event (fail or censored)
1230,False,23.729716899452196,1011.0276471267227,False,101.54207384962893
1231,False,15.012801099084133,998.9302343064562,False,332.71017967062676
1232,False,12.720780508815785,999.6422367959941,False,333.3832614705841
1233,True,15.568715428224007,994.9397884403041,False,124.38042881570784
1234,False,15.676770118078764,1006.0877796905797,False,220.85623896111335
1235,False,18.767325486844353,994.6143952740002,False,223.182835729487
1236,False,23.1760374198549,994.0920755691735,False,241.65222791778666
1237,True,22.58163536993788,1003.2943528054687,False,133.19953303409557
1238,True,17.379188176786855,1003.4982297554022,False,296.1628166134601
1239,True,23.0001172146466,1010.0272858491295,False,325.79289574680286
1240,True,22.850172078990692,989.2622495928209,False,349.7878806827492
1241,False,13.743289410534217,995.9234817688387,False,282.6387730666386
1242,False,19.449245521464935,985.3121041220694,False,156.57606271478136
1243,False,22.216984494800144,993.1376709216299,False,138.86231829876044
1244,False,21.900798300419233,986.2560400237434,False,259.9494026330427
1245,True,11.51895007241108,985.7389263481539,False,525.2589581948272
1246,True,18.32312912770326,1001.0516875302588,False,494.8239658165614
1247,True,20.91721904981614,1010.192985501511,False,68.3157383973445
1248,False,19.14826909198744,997.3345912847747,False,253.50858923831353
1249,False,15.321859252947654,1008.6631281089135,False,256.5869038630263
1250,True,20.537618964801908,995.9353771944699,False,402.5143833592434
1251,True,22.956727160286178,1004.9034923507813,False,220.23231438939848
1252,True,15.671503233309766,1008.3762439631469,False,269.46518613386615
1253,True,23.652259143561736,1003.1145047887388,False,50.29771032316404
1254,True,25.633080784816812,1009.1196675902296,False,130.33087766259845
1255,True,10.947115360927864,1000.0064938107959,False,449.6624164449047
1256,True,18.72728529197621,1014.0799997336142,False,191.02100629880562
1257,True,28.235541388713145,1009.6828477213418,False,349.4513727343416
1258,False,10.82819415505195,996.9248072322878,False,404.677063371976
1259,False,23.984293138048024,1010.9977673583041,False,427.1092361797854
1260,True,28.51489461486456,1004.7857662902637,False,451.25316105301573
1261,False,17.239097105874368,1009.097856916856,False,258.18942013263404
1262,False,23.543256439428955,1009.2318406154918,False,305.1665609601344
1263,True,15.233355371306974,1019.2166343170607,False,404.33700989399097
1264,False,16.18842006544399,997.1167135079406,False,115.69126009633668
1265,False,32.09668389908133,994.320558744959,False,193.40942736292672
1266,True,11.117011520506763,983.0620544917499,False,283.37986778420077
1267,True,11.627922764781902,1003.8185916254419,False,131.78848313087016
1268,False,25.616083972222278,985.211630585221,False,219.26582277450234
1269,False,19.201550932630912,984.0848552148788,False,291.0936291844889
1270,False,12.604330002395809,1000.9305534122121,False,285.62566062883417
1271,True,20.42249317793601,1006.7249516395159,True,[131.07191021]
1272,False,18.483487887418033,1006.8494635505479,False,132.3602177301076
1273,True,13.27792499446131,1015.2144241053545,False,331.15232764615166
1274,False,24.887084441660672,992.8497231246134,False,220.17738633621477
1275,False,23.508732608049478,1008.7174955015261,False,203.2764614310034
1276,False,17.97500371589993,988.1203894191742,False,312.87510972106605
1277,True,10.067017367427969,1010.312886706493,False,130.4927291443196
1278,False,21.237716173839267,999.2452606151394,False,361.4576698617409
1279,False,19.783912181699492,992.503734672478,False,112.83328414023144
1280,True,16.107896124719776,992.6303574177055,False,59.211466596436296
1281,False,22.19820155189988,996.4645611548707,False,211.88622752543705
1282,False,18.07466345599961,1010.3611090244367,False,518.7747854202987
1283,False,29.116462992000514,987.1351194073072,False,226.6150556266695
1284,True,9.863636513787398,1001.952581185619,False,172.94646218191522
1285,False,16.532755427771185,999.3974853141606,False,308.392045703508
1286,True,18.95722566973356,1001.8169804371711,False,451.382046770694
1287,False,24.957903381290357,996.8425669888703,False,278.91988646373636
1288,False,22.246149745369664,1001.1942991577414,False,169.3426926562299
1289,False,18.94475983937491,986.7088857800401,False,170.61618482904058
1290,False,24.685975315340674,1010.206161542336,False,477.6121457114211
1291,False,17.30856005990182,991.8448876982901,False,349.34090852751103
1292,True,16.337188353654078,999.5927680269469,False,285.85401874804944
1293,True,30.026755177940913,1003.7984844278191,False,585.0177063200184
1294,False,21.670540586934354,1002.2132556017546,False,173.7906719759996
1295,False,16.20548260400105,994.8320264263145,False,299.2554132500694
1296,True,15.092702372342625,988.6707930083912,False,92.55011941245876
1297,False,13.968578892195426,995.5733557411206,False,183.92094879156156
1298,True,19.03763271915351,1003.6860127684048,False,465.0243061204029
1299,False,20.93905262613878,1005.2259268780399,False,182.3797732076766
1300,True,23.84059529596213,1013.417116406581,False,424.29386406026833
1301,False,15.866362619452941,1015.2345847861703,False,477.9244744726173
1302,True,16.02735639466183,1014.2356548667658,False,690.8542619363329
1303,False,24.488632177514027,998.181311819347,False,230.18496123962728
1304,True,22.099746205832098,1002.1673127678399,False,387.2680767922262
1305,False,15.975048529028657,981.3163641854707,False,300.25207128163476
1306,False,24.00679110045447,990.5704591568497,False,247.26340977753756
1307,True,21.89766046199269,1012.7241080870182,False,146.41030304558637
1308,False,22.493918523143073,986.9631841756285,False,646.8111293783445
1309,True,26.81223012703184,999.5528808850576,False,210.08496582322223
1310,True,12.139566538094584,999.2673133925335,False,200.51255021329428
1311,False,22.682756302352715,992.8169850311812,False,465.2112875920877
1312,True,14.86689650635364,999.5783794500844,False,199.14192059137358
1313,False,22.187566876520357,1008.3071484425398,False,265.56284336868396
1314,False,18.08570562675965,991.0296943364734,False,200.98210430096057
1315,True,19.350488655714255,1021.4208435686766,False,333.1510742394979
1316,False,17.751510202598745,1000.9990717596298,False,514.528486799692
1317,False,16.551236407206133,1010.9449549173072,False,301.2042809879257
1318,False,17.404693634508266,996.8005566684747,False,199.2807967363826
1319,True,30.438168365457102,1002.4351387871491,False,41.59834403876932
1320,False,34.10888988571738,1001.8130774297709,False,475.30907075738145
1321,False,13.055887445711532,1014.1147667215279,False,501.36998803544515
1322,False,21.628567327909533,1020.1939643930571,False,192.75293703000932
1323,False,12.649784247370196,992.5538418341943,False,332.551627998265
1324,False,24.227788078265654,995.0014543762267,False,80.33573391124868
1325,True,10.83406658270265,1000.7915938430791,False,167.60112484737274
1326,False,23.18264729080221,1006.6524959680389,False,55.948330674722634
1327,False,17.335402877619583,1008.9353555634439,False,362.7568882969197
1328,False,22.409730223509023,994.2651879768727,False,641.3112397183226
1329,True,16.651475525881523,1000.4066100009088,False,311.9524152533391
1330,True,24.27407309277484,1014.5620828262583,False,150.3659903050728
1331,False,17.119412034250963,996.228089092186,False,398.88182091341423
1332,False,23.78116438400096,999.066910506262,False,94.53395728525399
1333,False,17.75467740844266,980.1814686931041,False,250.6199345460873
1334,False,9.289447423709113,988.5417301785828,False,214.90241734238415
1335,True,29.477373186119863,986.418202324452,False,193.56487042237416
1336,False,21.14692906809127,996.0262386999098,False,311.9896313880398
1337,False,19.03712881726959,1009.2262553384267,False,394.37199896606273
1338,False,22.82137175235611,967.8075275009734,False,230.98086669565217
1339,True,12.332043779446213,1003.4594674960111,False,454.942206158937
1340,True,17.84415789673514,1007.863506664931,False,117.75853454204132
1341,False,11.060872707992257,986.1247242168331,False,233.60018866170577
1342,False,22.984111086398816,1003.562646034645,False,283.98387220758264
1343,True,12.83428737816017,1004.8033548797916,False,435.2501927368833
1344,False,20.20145133125565,990.047269249169,False,412.8753767050167
1345,False,29.181269451526653,991.3645794838876,False,205.5514405327872
1346,True,15.89407550855848,990.4163935153315,False,213.27305351298972
1347,True,23.94227936428045,1003.9785539870883,False,328.3476480070993
1348,False,20.141258557011646,995.8560792441498,False,413.52892173121677
1349,False,15.564526367852483,1004.6277450904374,False,348.5367764338677
1350,True,18.626728298665892,1008.8167898394779,False,375.12163211686885
1351,True,17.36721317627386,980.8219039522719,False,167.08400417718337
1352,False,21.571253867438354,1004.0904047198351,False,439.6023967094682
1353,True,13.067315945387225,1010.6553404194381,False,161.0334755317376
1354,False,25.32017424891915,1012.6466620098664,False,221.175377672418
1355,False,21.534493030200267,1014.724103922643,False,123.75469532401185
1356,False,12.358106414912793,999.065973248437,False,403.94866584019707
1357,True,25.146163163023083,988.3975508360851,False,146.8570514608097
1358,False,14.598830608587479,1003.888681548917,False,384.7325289869419
1359,False,22.090336968954507,998.2798677147332,False,404.67869881942966
1360,True,22.303896476890912,996.6491666935032,False,83.34292392412048
1361,True,13.4133043900792,1013.5448648349952,False,131.025112887448
1362,False,15.4660873526513,1004.0618719990377,False,404.84902790957136
1363,True,15.148572986261442,993.0181823662216,False,287.83644487775103
1364,False,16.657025099822736,982.9821176008041,False,103.20170672627707
1365,False,17.783505449523126,1004.8466576850244,False,160.64424427387587
1366,True,19.681150220025945,1011.2319584890652,False,236.84681078962004
1367,True,19.94598328391095,988.1209646821335,False,210.4023223316516
1368,False,24.241499723533167,982.2616118264249,False,596.342377922456
1369,False,18.05839951998013,998.7664940093839,False,414.5226261238512
1370,True,17.38404774366453,1005.0413935489959,False,353.33447153467483
1371,False,18.687711057149652,1005.5546149589379,False,370.2242436689499
1372,False,20.671691166211033,999.9207542432955,True,[424.44927114]
1373,False,25.582312787852363,987.4427944967634,False,378.6081189813118
1374,True,20.498504323097986,986.8609017568183,False,435.82676946297926
1375,True,19.95027963150731,990.4528055944089,False,307.6736793781782
1376,False,13.139855772210057,997.9357305260917,False,378.73795567518835
1377,True,13.843722251125369,987.6238568166027,False,278.4307327220496
1378,False,18.762696031304223,1023.1696244848838,False,60.6781566760428
1379,True,21.835179792391266,1003.1379863327464,False,112.5444357852872
1380,False,21.557164949157794,993.4485831314156,False,415.73988955104954
1381,False,19.219286951958416,990.7224149644031,False,158.8108683534977
1382,False,16.06823217092702,998.0828865530883,False,178.89581666761498
1383,True,25.99255828627667,1014.2658729325177,False,86.03526915816335
1384,True,15.81865126443321,1001.8669535046082,False,245.01829209294525
1385,False,17.31364480641683,1011.9236203387434,False,504.2229173541563
1386,False,20.50355360590959,1008.3938770298008,False,449.91760344011294
1387,True,18.735002971307544,1011.1133674341329,False,179.48470601107746
1388,False,11.83444776097692,1008.0888205551059,False,323.67628098060254
1389,False,14.109041093178384,1013.7667370882393,False,483.8766583206872
1390,True,22.481229647758504,993.3058389806484,False,289.7035105299342
1391,True,15.158881105817574,1004.5344550628961,False,356.4341667658887
1392,True,23.61350002506223,1002.7175909623774,False,223.98831861606163
1393,True,12.320507831334918,995.6498783784691,False,125.38878041514356
1394,False,23.483785410833537,997.8649630090238,False,426.69555279807423
1395,False,23.39415042300864,1002.3436276336074,False,439.25768428117834
1396,False,28.281784228496,998.4993099952205,False,182.91548874792645
1397,False,31.651208835751518,999.9964159432478,False,130.10252629626612
1398,False,22.794033429834627,996.6141946757263,False,201.4265976554222
1399,True,22.417696837728542,992.0083422740835,False,167.38388692948695
1400,True,21.033672552548317,992.3764124264312,False,380.3504396572472
1401,False,31.333532474670484,983.5683637994703,False,322.1912819894127
1402,False,22.021673263743345,1008.8695254344045,False,375.10903643149646
1403,True,24.764273950766636,1003.8097792067852,False,372.27432067019913
1404,False,7.85162088830778,976.8562451554867,False,244.70341640357344
1405,False,17.47526140388258,1003.9135902772844,False,400.4211895091192
1406,True,16.326394354857378,1000.4929931467498,False,371.2647661443382
1407,True,7.669471923575074,996.3359287215836,False,265.3412281947762
1408,False,15.257988803377959,1007.8958877412296,False,93.70143086729057
1409,False,30.081283088091094,1004.2902105318691,False,156.86007144713355
1410,True,32.60656241055591,994.3579525747699,False,558.561920139239
1411,True,23.818992973060674,1004.7280853161645,False,168.78694048167634
1412,False,21.51591544911788,992.470361832455,False,74.86999380570902
1413,True,12.125400910226048,1004.7005624336149,False,105.7855692154784
1414,True,14.629224820738495,994.1360975948724,False,491.0534296455949
1415,True,20.254080956785625,1000.7857559636873,False,100.43106393376877
1416,False,22.917648892563108,1009.4555581573532,False,140.58795935161012
1417,False,18.100758803705364,1000.2634098670889,False,322.0292526015265
1418,False,28.69136414586368,1009.8608764458302,False,105.62539939075697
1419,True,13.680266620823147,1002.6270352950689,False,321.428743435551
1420,False,13.679048296941723,1002.230478740328,False,231.02969995893818
1421,True,14.218314824190916,1003.7824444488217,False,329.38483947136615
1422,False,22.509247175195306,1005.6752688417546,False,207.94185167326057
1423,False,24.488744290899923,998.9367955878273,False,637.4849063636051
1424,True,24.879453413172513,1005.9661835951447,False,308.63586140647095
1425,True,16.181840254798626,1002.0530342699344,False,135.98458929982854
1426,True,19.90128460976402,1005.0308057361376,False,181.95272473674348
1427,True,33.8192423645155,1004.8613563814404,False,115.361971167901
1428,False,11.82731035151114,985.9355343027863,False,435.86475859993817
1429,True,15.459905833674183,1007.2612549676322,False,458.5580076810908
1430,False,19.540598701870277,993.6816073495431,False,39.535912719046
1431,True,17.912802458541357,1005.2426438419662,False,361.89787399747564
1432,False,11.595798294606908,1008.2240457645128,False,684.5245174481887
1433,False,15.140277688763462,1000.0491887028296,False,496.57522218968506
1434,False,26.41351600322341,993.5734410293418,False,108.12862996886682
1435,False,18.223474917590867,1007.2399426423046,False,498.764626856075
1436,False,12.621057590379744,1009.9424098000145,False,358.3234460247261
1437,False,19.292320881341915,1015.4252520542101,False,447.88308211581807
1438,False,21.889843687469284,993.1972160075461,False,253.05686389432068
1439,True,14.597353980033901,996.216884009992,False,254.88793668696508
1440,True,13.472754922468091,995.4188738798143,False,355.24798013309953
1441,False,21.185834278947404,1003.5997261240364,False,217.5711235499335
1442,False,21.907600435695542,995.5498102389533,False,79.32871466980704
1443,True,16.779709467619583,1001.0196886525073,False,214.70114570960595
1444,False,27.975000834254786,998.736313585785,False,270.89008989348844
1445,False,17.981503186405508,990.3450804913491,False,148.80531613939107
1446,False,21.607045801515802,995.597793613381,False,148.27085004235602
1447,False,17.100931244548725,1000.1633768449773,False,193.14795444512922
1448,True,17.783022311382062,996.8475406753712,False,302.35461902655084
1449,False,25.221698400083486,1005.9385379833566,False,373.57868762800626
1450,False,20.23680381907284,997.0495646645321,False,450.8996384947014
1451,False,26.1198983209377,1000.6355647278733,False,64.42115195445585
1452,False,11.736558467813273,1014.9774318390417,False,345.0626827057012
1453,True,19.11069062856767,1009.6897573906878,False,327.17274793660533
1454,True,21.501536867628367,1007.3469187015031,False,147.10390330641127
1455,True,20.399864840139205,999.0443511306828,False,114.20319817273055
1456,True,20.81507741402907,1006.2079596020104,False,545.1793501071169
1457,False,26.641224605969,976.1612129252565,False,459.68037161408625
1458,True,16.04204639825324,1001.1437119024042,False,360.0476188473587
1459,True,16.408789268260755,990.7422426998174,True,[163.93444786]
1460,True,16.531038605829888,1004.9617344805811,False,67.4912744410329
1461,True,19.72667546548172,979.8836595770133,False,295.4505837482478
1462,False,19.510980713522635,1010.5310469088035,False,326.59014482426886
1463,True,28.52040719815588,1010.2600500082267,False,319.1045221444119
1464,False,23.62857377555784,1015.4192247397476,False,418.0268966085956
1465,True,25.284329987504922,984.2882854385647,False,251.7140032842764
1466,False,24.381114572104945,973.5878942667013,False,198.4421846143609
1467,False,14.100362340924072,1011.8468839342427,False,203.6165348798155
1468,True,9.808972274177801,998.9339271976554,False,154.18756528574494
1469,False,16.198903715432767,1004.7782054095672,False,277.83402346491505
1470,True,19.792119564656296,989.387293907133,False,244.2414042992004
1471,False,18.992177260262608,1000.661909411641,False,186.5325096861169
1472,False,15.327710401854961,1008.4750025791834,False,319.07502864059336
1473,False,28.072053772613554,1008.3816993576584,False,224.44393196602914
1474,False,16.02325530196119,997.8895140329339,True,[188.68623826]
1475,True,13.489251546416863,996.7813038051778,False,282.05301492824924
1476,False,21.547080000821097,985.511258014962,False,220.3781162963091
1477,False,22.864317016730265,1007.7681699257653,True,[296.33066348]
1478,True,21.013734762054877,973.4951182428002,False,314.85928328304203
1479,False,17.231233964283376,998.804049651298,False,435.86976878405324
1480,False,13.915087312041798,977.8897490356688,False,335.69272159159067
1481,False,27.242409123353333,999.1984059120675,False,196.79827493793428
1482,False,18.205950426669943,1002.4731031103771,False,306.08343220423
1483,True,27.227104297883564,1004.0046856958039,False,157.52464267815586
1484,False,14.47947917576718,1012.1027887331868,False,399.6472404715525
1485,False,20.294759320152227,992.8483604708356,False,98.16273573960359
1486,False,9.749502330937894,1009.2569725366416,False,448.9215922768117
1487,True,14.25313350525257,1005.4939705810286,False,182.19059056660012
1488,True,20.95231005089225,987.4116127066521,False,335.42869590008104
1489,False,14.693482722795952,996.5097554058489,False,83.02462497543976
1490,True,20.267185321587537,995.3993055303687,False,342.81058682754076
1491,False,11.496774532654385,988.9972480265089,False,239.2661697382149
1492,True,17.676891249870355,997.1740843161635,False,275.5483115420026
1493,True,21.422146344440076,1012.8102216256875,False,309.92556419243897
1494,True,18.970873806437382,1004.06671501132,True,[193.87795735]
1495,True,22.52962002315806,992.4281976185121,False,209.35717363660117
1496,True,26.28944694883775,998.0645723174506,False,222.24878622851892
1497,False,15.057449158602047,1010.2493158707164,False,297.70739443831997
1498,True,23.169682418102944,1001.6319153601098,False,279.7617749250243
1499,True,21.54115848103968,1022.3120328384398,False,454.6686786190033
1500,False,13.528016797470723,993.356718633279,False,271.1384601825948
1501,False,29.17360420700702,993.6011461472191,False,348.83313636556505
1502,True,18.567120577150366,988.6805046539254,False,246.90177781042252
1503,True,16.388591280889667,990.8930534437885,False,343.72858661523895
1504,False,23.772818690093114,1000.8963331147545,False,234.48282187691578
1505,False,14.660288225215265,988.8266346591781,False,485.4000738367338
1506,False,19.024040055117865,993.5564108997744,False,370.2509383030647
1507,True,17.737532406057895,979.5885727301326,False,422.74740922497926
1508,False,14.757654491066024,1018.9885096997637,False,426.27644355747947
1509,False,16.970109369092608,996.2878661512817,False,310.6214086769047
1510,False,10.968752854067708,999.1256306913497,False,81.52788912685324
1511,False,18.53071341060802,1001.1817857505685,False,139.6073245672777
1512,True,25.069999511651076,1002.6845120312782,False,380.75907955363976
1513,False,27.624821784631077,1014.9694650251046,False,253.98938158293032
1514,False,22.209667191846417,1000.5032451652529,False,119.05882243897257
1515,False,17.00169461308167,1010.8210036596334,False,346.8286833431377
1516,True,17.160313809198424,989.0663105954753,False,302.9163994415702
1517,False,23.76619352535346,1009.5575116148775,False,246.06062362010098
1518,False,15.85973278861,985.7598142182414,False,212.32865714311032
1519,False,26.45776591638496,1002.4915203801813,False,259.5567958637815
1520,False,22.126743924424833,999.9729416457308,False,173.6600973823881
1521,False,26.551473463036757,981.9334618397392,False,390.51228327806837
1522,False,20.018531586084517,1000.7233759236684,False,107.86553508926733
1523,False,20.162219290670176,1011.6579889155514,False,568.9714600552163
1524,True,27.714451214306948,987.9748720602238,False,416.848301336488
1525,False,7.710235096280796,994.5663850647109,False,351.3663658379537
1526,True,19.34289156056184,1012.8215191445994,False,281.5680748318211
1527,True,5.840185353595162,1011.6041774817779,False,290.46946410177173
1528,False,15.10959701047231,1010.0320475504915,False,247.46105810409486
1529,False,16.41647009951274,1011.9066613683111,False,371.8448913658192
1530,False,21.599490499615758,1005.8967156674493,False,94.95866763174968
1531,False,14.053395376283838,1004.2907240477832,False,229.54898052638055
1532,True,20.957418651778042,1002.6951738324829,False,405.80932451943886
1533,False,22.04980655913963,1017.5327268331592,False,198.27505295188118
1534,True,15.729478661638037,986.1371330054457,False,130.5797773468126
1535,True,23.742471508942423,999.5608377834596,False,153.7082356107026
1536,False,19.203073961471166,978.2696153359112,False,247.1487045825329
1537,True,27.220790679702844,1010.7442028780688,False,281.5881962785246
1538,True,17.363738716187456,992.3935384519278,False,437.8081645326069
1539,False,13.618214447667118,1020.9569077397334,False,531.3439597390134
1540,False,21.19787428663553,1011.2153206898057,False,162.71735535817353
1541,False,16.546635710121375,997.2009193042278,False,147.49113871487398
1542,False,17.627095134025563,1005.0776842061358,False,413.0511107276005
1543,True,13.826231469182153,989.4715112614565,False,262.8296140138054
1544,True,29.839574692143287,1015.6734091860019,False,92.51965601399151
1545,False,14.844262361029008,1000.9504130742793,False,457.45839261033495
1546,False,16.859650371050094,1014.885494319317,False,138.58469587690985
1547,True,24.595884246286815,1011.0505418090962,False,378.89658347183763
1548,True,15.493893400704604,995.2633653900361,False,205.08020727427103
1549,False,24.426647958569326,996.7589775639427,False,155.95028250868324
1550,False,24.25730739828225,978.2646973289858,False,127.14803861892932
1551,True,23.166134428137266,1014.7662295097148,True,[162.4067654]
1552,True,24.94470334582243,988.7351565633012,False,306.95858171961464
1553,False,22.957059168873965,998.9321291193768,False,185.7041062360989
1554,False,22.28212184291059,990.0771670802918,False,84.37247244777788
1555,False,19.15356710157516,993.835436109743,False,254.38926223840542
1556,True,23.144030447879352,1007.8082487835125,False,281.55955337937604
1557,False,19.169417582626878,1009.0628141840093,False,134.00509161852463
1558,True,15.99235889065336,1003.2670371768257,False,24.294111787973183
1559,True,20.091401722357265,992.7863007958078,False,442.58644452666965
1560,False,13.455760479979602,1004.7881790466586,False,121.5559284400264
1561,False,20.819988731321896,1012.7627761384693,False,112.08560953397124
1562,False,27.331443642479986,1012.6162967580607,False,238.6590298904226
1563,False,22.916506578341817,1009.5309588410393,False,282.21205886346286
1564,False,24.08345474037101,978.9533294135483,False,424.6307649552602
1565,False,20.256226456388685,992.7250299798682,False,313.3453163725211
1566,True,16.271906630843795,993.3910726894233,False,375.6985235681172
1567,False,15.560020682056066,990.2330380189211,False,139.95164341954327
1568,True,19.91691201378698,995.7421001686049,False,23.37760867680675
1569,True,20.264790018742275,1007.1318803771015,False,435.54264032941063
1570,False,16.91498120095356,990.0088541331859,False,212.67444885251447
1571,True,23.492304869757515,1001.1885349508718,False,252.562432532945
1572,False,14.470770084985638,999.3623123626263,False,116.1239892659908
1573,False,24.864024132333736,1004.260139214074,False,174.02244661131732
1574,True,20.91219760711583,993.7491041125731,False,247.7151205802284
1575,True,16.933052192009963,1020.4404746292046,False,379.97734569713475
1576,False,22.123261739899466,999.7272841840777,False,437.19825638725985
1577,True,14.324833378078887,1001.0877661070838,False,295.41680844284826
1578,True,11.333529029576683,1008.4198308193892,False,309.47372176414547
1579,False,19.54098791770177,1008.9905294001384,False,299.59468361578394
1580,False,17.714297288364488,1004.1094096332133,False,253.56648281321216
1581,False,20.999063018044783,1007.0123567849615,False,446.02164784677495
1582,False,27.336202648164782,1000.8254462768112,False,138.62021434083297
1583,True,22.47301647563378,993.3452208805091,False,303.3602225605459
1584,True,25.1093673110667,967.4146191273741,False,292.07663415452066
1585,False,24.1216070473371,1000.7943870536923,False,119.18250078623461
1586,True,29.085520112651594,995.8290000122705,False,318.3621607445057
1587,False,14.846888279082606,1005.6135352660905,False,129.5533184167825
1588,False,19.002308397161805,994.1021217670182,False,230.1121423683527
1589,False,14.163100478972414,982.5234847895913,False,146.62165769841639
1590,False,21.05106959716388,999.9116150779206,False,280.51069844688124
1591,False,20.053344087666975,997.4348552632125,False,167.81256014655332
1592,False,18.145231193053327,991.1360988992459,False,426.3943669322366
1593,False,25.71662853871134,1010.9829186452298,False,498.94560876011025
1594,False,19.5564391914684,991.9924923530663,False,387.32853112719596
1595,False,19.761611338791624,996.1131986875971,False,606.6428992968968
1596,True,10.775539564298027,994.4946250263187,False,226.8435164915786
1597,False,16.331378944496876,1009.0506505836192,False,413.78857952772813
1598,False,14.795364577203562,1010.143219280817,False,517.2721139439018
1599,True,7.927435723930621,976.5872872580476,False,325.79096578981773
1600,False,17.018646049725334,1004.3475372518826,False,125.08551532592963
1601,False,22.197247813958302,999.2911485319428,False,367.1836555599062
1602,False,18.105025087359493,976.4704196893956,False,58.63714248054731
1603,False,19.443813652903838,1020.9807931679152,False,229.78360674692965
1604,True,13.912322977443674,1014.8868674831778,False,301.42146899303407
1605,False,16.530214952285753,1003.1259231820304,False,310.4400773223521
1606,False,16.866104206683143,1005.5122468458296,False,371.8543528907656
1607,False,13.065568180331208,984.0406966506794,False,528.7137320604692
1608,False,22.878800228503376,996.7900998571015,True,[41.53899406]
1609,False,22.726856776339375,1007.1672553040285,True,[392.70038543]
1610,False,17.1490155749512,996.943252890564,False,185.8207124143359
1611,False,20.44004860924919,992.6509021448836,False,275.49743187189654
1612,False,23.444269215228985,1018.6263276422131,False,117.8335013183508
1613,True,19.371146248846543,994.7493899801098,False,391.3264410231623
1614,False,15.47979457952879,999.4470678873777,False,224.9817681765369
1615,True,23.883609064206254,1006.2412373148527,False,275.82934102142207
1616,False,16.9305722535085,999.0327297358101,False,137.93359652208215
1617,False,13.878330070510984,979.1990759929581,False,483.9959470330602
1618,True,21.744641412542663,1001.4088122577527,False,225.68588969192066
1619,False,13.466806112944202,977.4187700452454,False,362.3545194737861
1620,False,30.742883345043246,1011.9010645771386,False,151.0077255916461
1621,False,19.994913627624786,1012.7721355114137,False,245.07263467082095
1622,True,23.9806206177438,999.3622190425563,False,96.40552943912878
1623,False,21.634783496790583,995.6150980617651,False,144.37205864745368
1624,False,34.563715445715204,1003.1690313151182,False,384.8395003289959
1625,True,14.94361787506251,988.9354659348847,False,260.61285436710347
1626,False,18.549299043145034,998.2036376332096,False,396.7976370803341
1627,False,26.455725716853394,988.5639796279204,False,276.60027919392854
1628,False,22.962167005479962,980.2821844686938,False,319.4215907048859
1629,False,20.227746129354152,994.9751975228208,False,255.57501384487935
1630,False,15.230551188178184,1013.3348014215633,False,474.6092571700159
1631,False,19.2856722033301,1020.97115284652,False,118.39182270328439
1632,True,18.216932532319102,993.7975289967469,False,125.41125314551483
1633,True,19.309617646371755,1000.8970448995393,False,164.81177949413404
1634,False,25.086653897672456,997.8347070702138,False,116.55837702921856
1635,False,11.81819570425316,1004.4051217008973,False,593.7693778067187
1636,True,24.119025291987615,1009.1313722614924,False,234.8109853133961
1637,False,12.329455103319965,989.9470978446813,False,164.4920387900408
1638,False,16.067647503433857,991.343632277794,False,207.97794711363298
1639,True,11.466216718767694,986.7359202340198,False,318.06256042043015
1640,True,17.763182093615274,1021.3326500274642,False,271.3432808461348
1641,False,24.117086125468887,1011.1947083749665,False,489.27203334457784
1642,False,18.264111576097637,993.8037522737325,False,340.1528516332213
1643,False,24.658711814165798,996.4533583214576,False,233.19650955479625
1644,False,16.78762127750247,1001.7216331494939,False,137.30732611820687
1645,False,17.52968214060654,1003.4370479121689,False,451.8760599216024
1646,False,23.33549827508532,992.4899983851293,False,272.27221711597616
1647,True,16.875707004454068,1003.6237885221421,False,433.63341358810777
1648,True,22.92677450767573,995.3356606802236,False,476.2574153160332
1649,True,19.859846353761142,983.4060454617892,False,250.69370300290345
1650,True,20.645805931751827,999.8794453354155,False,383.71685738600456
1651,False,13.73017457783735,997.5832062128815,False,434.00837913492074
1652,False,23.390405285720657,1001.0746583713992,False,238.8498113250488
1653,False,22.800517475353523,1011.7173809263107,False,416.38732287640863
1654,True,21.728667555501406,984.6282217973144,False,578.1951847308342
1655,False,18.650481266143075,999.4275068745645,False,83.55922470058475
1656,False,25.681991855963954,1010.6374666466662,False,187.58816627601476
1657,False,15.387791819982379,984.4164032922787,False,66.13561384792366
1658,True,13.324347832747986,987.7091517892368,False,536.0919869693615
1659,True,19.077725474774432,1001.2307545238034,False,85.04445562347519
1660,False,23.5868481561888,992.1597921225966,False,326.67387726962033
1661,True,15.158967439428565,994.25625103047,False,82.30513771995986
1662,True,14.78308022800552,984.5930196419656,False,374.10883049272417
1663,False,17.590460986711374,1003.274263396229,False,40.34056248284961
1664,False,16.716740162329085,997.8728688293005,False,79.53863851939279
1665,True,28.25122068789029,1002.2902440400652,False,354.8093912072549
1666,True,19.724780761679117,982.4798063523216,False,519.1156337047399
1667,True,21.23337190549351,978.2620305313128,False,296.4413016130201
1668,False,17.295433454448258,1009.664956469017,False,275.59627851146035
1669,True,18.734820992993534,996.5643504750078,False,172.35243999194995
1670,True,21.19319587345145,987.4913455962751,False,97.82692967401344
1671,False,20.912455005539133,995.9774331007408,False,425.3575536935351
1672,False,19.044285679367654,997.9471436477423,False,119.60379119150807
1673,False,24.68884159289057,1004.2541610220812,False,466.2222705968423
1674,False,21.222115098701344,1006.2682065065834,False,163.4149586321869
